,Created Date,Closed Date,Descriptor,Latitude,Longitude,geometry,index_right
2010-07-29 21:34:00,07/29/2010 09:34:00 PM,08/04/2010 12:45:00 AM,Noise: Jack Hammering (NC2),40.69221418958715,-73.98678750280482,POINT (-8236171.510242368 4967048.779477042),0
2010-08-20 00:00:00,08/20/2010 12:00:00 AM,09/30/2010 01:45:00 AM,Noise: Construction Equipment (NC1),40.69221696711461,-73.98707598474007,POINT (-8236203.623904505 4967049.18726337),0
2010-08-20 11:03:00,08/20/2010 11:03:00 AM,08/26/2010 01:45:00 AM,Noise: Jack Hammering (NC2),40.69219491584677,-73.98627184435122,POINT (-8236114.107405891 4967045.9497781),0
2010-08-26 01:31:00,08/26/2010 01:31:00 AM,09/02/2010 09:45:00 PM,Noise: Jack Hammering (NC2),40.69219491584677,-73.98627184435122,POINT (-8236114.107405891 4967045.9497781),0
2010-09-02 20:57:56,09/02/2010 08:57:56 PM,09/03/2010 12:36:09 AM,Car/Truck Music,40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2010-09-09 13:14:00,09/09/2010 01:14:00 PM,09/10/2010 10:00:00 AM,Noise: Jack Hammering (NC2),40.69219491584677,-73.98627184435122,POINT (-8236114.107405891 4967045.9497781),0
2010-09-20 22:10:00,09/20/2010 10:10:00 PM,10/04/2010 11:30:00 AM,Noise: Jack Hammering (NC2),40.69219491584677,-73.98627184435122,POINT (-8236114.107405891 4967045.9497781),0
2010-09-27 22:23:00,09/27/2010 10:23:00 PM,09/30/2010 01:45:00 AM,Noise: Construction Before/After Hours (NM1),40.69282895229449,-73.98622844103508,POINT (-8236109.27577084 4967139.037082682),0
2010-09-28 21:40:00,09/28/2010 09:40:00 PM,10/05/2010 01:00:00 AM,Noise: Jack Hammering (NC2),40.69282895229449,-73.98622844103508,POINT (-8236109.27577084 4967139.037082682),0
2010-09-29 18:07:00,09/29/2010 06:07:00 PM,10/05/2010 01:45:00 AM,Noise: Jack Hammering (NC2),40.69219491584677,-73.98627184435122,POINT (-8236114.107405891 4967045.9497781),0
2010-10-20 12:05:00,10/20/2010 12:05:00 PM,10/21/2010 12:00:00 AM,Noise: Jack Hammering (NC2),40.69219491584677,-73.98627184435122,POINT (-8236114.107405891 4967045.9497781),0
2010-10-21 12:01:00,10/21/2010 12:01:00 PM,10/26/2010 01:45:00 AM,Noise: Jack Hammering (NC2),40.69282895229449,-73.98622844103508,POINT (-8236109.27577084 4967139.037082682),0
2010-10-25 11:07:00,10/25/2010 11:07:00 AM,10/29/2010 12:00:00 PM,"Noise: Air Condition/Ventilation Equip, Commercial (NJ2)",40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
